time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
19.2,0.012323279865086,2501.667012010896,4392.7734375,3131.344215127107,0.1868433207273483,0.0807256235827664,0.032496200467500506
19.3,0.042052149772644,3866.112030172906,5447.900390625,3781.3274390456304,0.2561554610729217,0.1197278911564625,0.17780160443945414
19.4,0.0152888633310794,3280.0013762132144,5340.234375,3156.6026929080335,0.1919960379600525,0.154421768707483,0.039367265637822405
19.5,0.0074286987073719,2467.429521760865,4392.7734375,2201.074756401134,0.0836043357849121,0.1117913832199546,0.026411495171775826
19.6,0.014944932423532,2625.637412221013,4414.306640625,2581.2694342817836,0.1253562569618225,0.1192743764172335,7.427715172698094e-05
19.7,0.0276154708117246,3792.774283644505,6180.029296875,4121.242053581915,0.2398222237825393,0.1333333333333333,0.13130254424278914
19.8,0.0116214845329523,4055.482265932913,6782.958984375,4413.965028746493,0.287563145160675,0.1022675736961451,0.2690906634154748
19.9,0.0118311485275626,2783.3316050545895,4392.7734375,2209.7101867398255,0.0854074507951736,0.0775510204081632,0.023557481555326772
20.0,0.0065367259085178,2620.6204805307148,4888.037109375,2899.8540543325776,0.1683097779750824,0.0857142857142857,0.013576826052966574
20.1,0.012105006724596,2333.4301102124755,4263.57421875,2477.8573742822964,0.1028030663728714,0.0793650793650793,0.009291818427339156
20.2,0.0062152468599379,2631.798178807718,4392.7734375,2939.407880395261,0.1528130769729614,0.0709750566893424,0.0041237763786953026
20.3,0.0298112202435731,3330.2094682200477,5447.900390625,3920.841543672652,0.2607748210430145,0.1113378684807256,0.1869623298950671
20.4,0.0105850808322429,3199.7618650016907,5404.833984375,3796.5265907136886,0.2675853371620178,0.083219954648526,0.2032136594772559
20.5,0.0064618159085512,2937.509566059402,5361.767578125,3428.009669752197,0.23245370388031,0.0693877551020408,0.11043286818423703
20.6,0.0284755863249301,3422.8362048656263,5835.498046875,2825.43103821434,0.1249591037631034,0.1251700680272109,0.0
20.7,0.0100655285641551,2831.802550901667,5318.701171875,3461.450320790055,0.2305648326873779,0.0816326530612244,0.1064269551780264
20.8,0.0067465272732079,2559.4751897313668,4457.373046875,3440.871906277959,0.2249820530414581,0.0727891156462585,0.094010101373573
20.9,0.0029064693953841,2853.173318491484,4715.771484375,3490.4345177636596,0.2397804111242294,0.0811791383219954,0.12649287449431493
21.0,0.0496453642845153,3611.975545646032,4844.970703125,2774.5413447981873,0.1796721667051315,0.1428571428571428,0.0280453002017598
21.1,0.0085163312032818,3891.213774419481,4931.103515625,3562.7919244124737,0.2773151695728302,0.1405895691609977,0.23432568993264988
21.2,0.0131947891786694,3035.1990267650153,4392.7734375,3122.2357410592554,0.1945468783378601,0.146031746031746,0.042612437176243814
21.3,0.0067681251093745,2545.0181041875467,4371.240234375,2283.713795250531,0.0925454795360565,0.0934240362811791,0.017404655363603028
21.4,0.0084215896204113,2655.0764391968155,4091.30859375,3049.4677085694016,0.1820939034223556,0.0891156462585034,0.02686386202894584
